"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction","gene_id"
2968.89550915492,-4.94968788782162,0.0959634351324636,-51.5788944089933,0,0,"Significant","Downregulated","NHECHLLE_00344"
1910.78054673009,-3.08044466708485,0.0778066383013629,-39.5910263485948,0,0,"Significant","Downregulated","NHECHLLE_00370"
2982.99176578053,-3.20200122663075,0.0707167553116209,-45.2792441129516,0,0,"Significant","Downregulated","NHECHLLE_00371"
3827.7023021564,-2.49626586387176,0.0658677028919708,-37.8981770165247,0,0,"Significant","Downregulated","NHECHLLE_00380"
11658.5658944457,5.61896524038125,0.0749910136410629,74.9285143320755,0,0,"Significant","Upregulated","NHECHLLE_00390"
2348.64685504523,4.79710827324311,0.104101677596082,46.0809891254208,0,0,"Significant","Upregulated","NHECHLLE_00405"
4863.60002645785,3.0549751003172,0.0611364110398155,49.9698141967743,0,0,"Significant","Upregulated","NHECHLLE_00422"
12710.6603640645,3.66548902802814,0.0654046387695845,56.0432577411118,0,0,"Significant","Upregulated","NHECHLLE_00444"
14159.6961129389,-2.09474607000111,0.0522034877007192,-40.1265540342862,0,0,"Significant","Downregulated","NHECHLLE_00450"
2035.74327791065,3.51580486511462,0.0818516340518456,42.9533864026182,0,0,"Significant","Upregulated","NHECHLLE_00481"
16878.9176047896,2.85816247718138,0.0542766761791536,52.6591287157546,0,0,"Significant","Upregulated","NHECHLLE_00489"
4400.03718507448,-3.25728659431449,0.0685059861433042,-47.5474739900939,0,0,"Significant","Downregulated","NHECHLLE_00494"
7030.64317243099,-3.64971728285037,0.0749775993659055,-48.6774358437248,0,0,"Significant","Downregulated","NHECHLLE_00495"
3408.05101024495,-2.83405969774118,0.0664098219248734,-42.6753093984687,0,0,"Significant","Downregulated","NHECHLLE_00508"
14274.1392843053,7.74005657162887,0.0992480666428726,77.9869758015554,0,0,"Significant","Upregulated","NHECHLLE_00522"
32874.6525803259,5.82370816369188,0.0836219090389129,69.6433294889484,0,0,"Significant","Upregulated","NHECHLLE_00574"
7788.65318192,8.05784014390675,0.202540115498584,39.7839219360132,0,0,"Significant","Upregulated","NHECHLLE_00577"
3650.47314203699,9.34454975236451,0.248635732765334,37.5832936337595,0,0,"Significant","Upregulated","NHECHLLE_00582"
28567.5165923919,3.73842097764232,0.0591415879434299,63.21137303953,0,0,"Significant","Upregulated","NHECHLLE_00585"
9765.03511777751,3.47690443486178,0.0585854387841496,59.3475871653361,0,0,"Significant","Upregulated","NHECHLLE_00586"
3131.56757352082,5.64399979338731,0.102816221210146,54.8940597792594,0,0,"Significant","Upregulated","NHECHLLE_00587"
6898.29714799066,-2.32046824508097,0.0591307698186918,-39.242990615479,0,0,"Significant","Downregulated","NHECHLLE_00652"
1719.20117863471,5.11208160670965,0.104580844759042,48.8816247228453,0,0,"Significant","Upregulated","NHECHLLE_00656"
4280.35642443389,4.9361842067555,0.0799837979892068,61.7148013829201,0,0,"Significant","Upregulated","NHECHLLE_00657"
21415.0894883499,2.91139963570011,0.0723056901992498,40.2651524060871,0,0,"Significant","Upregulated","NHECHLLE_00706"
14260.8212904663,4.3046531557889,0.0709627515570936,60.6607418868977,0,0,"Significant","Upregulated","NHECHLLE_00801"
8860.79742958249,-2.35422185422979,0.0564111695123019,-41.7332573421722,0,0,"Significant","Downregulated","NHECHLLE_00812"
4483.16205581892,-3.08741454307544,0.0648301593780989,-47.6231212863319,0,0,"Significant","Downregulated","NHECHLLE_00813"
7850.96237268658,-2.49570043381467,0.0555155930282797,-44.954945046581,0,0,"Significant","Downregulated","NHECHLLE_00814"
4461.03220091612,-2.56596654353547,0.0616070822697581,-41.6505123923886,0,0,"Significant","Downregulated","NHECHLLE_00815"
6742.8442886574,-2.40844526258139,0.0583783782701028,-41.2557754077732,0,0,"Significant","Downregulated","NHECHLLE_00816"
9972.10031885368,-2.96370767271824,0.0569459137709375,-52.0442552671932,0,0,"Significant","Downregulated","NHECHLLE_00819"
6737.42444748886,-3.69594036774742,0.0650870882632757,-56.7845400119518,0,0,"Significant","Downregulated","NHECHLLE_00820"
14561.9940401513,-4.87058018647603,0.0754998157035186,-64.5111533199284,0,0,"Significant","Downregulated","NHECHLLE_00821"
13966.7437872101,-4.85935426863687,0.071304075986009,-68.1497404102167,0,0,"Significant","Downregulated","NHECHLLE_00822"
27587.903803505,-5.21059000686785,0.0624068127439702,-83.4939292324507,0,0,"Significant","Downregulated","NHECHLLE_00823"
8084.27728396015,-5.35208220864983,0.0950556368590054,-56.3047325282613,0,0,"Significant","Downregulated","NHECHLLE_00824"
10228.3674334565,-5.22547191508787,0.0883864653762072,-59.1207250210338,0,0,"Significant","Downregulated","NHECHLLE_00825"
19580.6543529635,-5.24778657134139,0.0757821288696176,-69.24833928023,0,0,"Significant","Downregulated","NHECHLLE_00826"
18093.2208139674,-5.48974961136544,0.0688466373187564,-79.7388198634624,0,0,"Significant","Downregulated","NHECHLLE_00827"
16753.2864957069,-5.64011025248884,0.0746616401478017,-75.5422763459731,0,0,"Significant","Downregulated","NHECHLLE_00828"
11853.8663211654,-5.69967033559618,0.0864242597467274,-65.949888981398,0,0,"Significant","Downregulated","NHECHLLE_00829"
18534.7623544132,-4.47291683040311,0.070534383414453,-63.4147009426692,0,0,"Significant","Downregulated","NHECHLLE_00830"
